address;rssi
ef:86:35:dd:c3:f7;-56
f9:b3:b2:3d:53:a5;-47
d5:b1:89:8b:b8:c5;-30
f7:9c:08:9a:42:ed;-47
d1:0b:14:b3:18:6a;-43
d5:b1:89:8b:b8:c5;-29
e2:51:e0:31:ee:0e;-48
fc:02:a0:fa:33:19;-38
f7:9c:08:9a:42:ed;-48
f1:96:cd:ee:25:bd;-53
e3:6f:28:36:5a:db;-52
d1:0b:14:b3:18:6a;-57
ef:86:35:dd:c3:f7;-50
f9:b3:b2:3d:53:a5;-44
f7:9c:08:9a:42:ed;-62
e2:51:e0:31:ee:0e;-44
f1:96:cd:ee:25:bd;-61
e3:6f:28:36:5a:db;-53
d1:0b:14:b3:18:6a;-61
fc:02:a0:fa:33:19;-54
ef:86:35:dd:c3:f7;-51
d5:b1:89:8b:b8:c5;-43
f7:9c:08:9a:42:ed;-48
fc:02:a0:fa:33:19;-54
f1:96:cd:ee:25:bd;-53
ef:86:35:dd:c3:f7;-50
f9:b3:b2:3d:53:a5;-47
e3:6f:28:36:5a:db;-52
d1:0b:14:b3:18:6a;-45
e2:51:e0:31:ee:0e;-46
d5:b1:89:8b:b8:c5;-46
f7:9c:08:9a:42:ed;-64
f1:96:cd:ee:25:bd;-55
fc:02:a0:fa:33:19;-47
e3:6f:28:36:5a:db;-59
d1:0b:14:b3:18:6a;-64
ef:86:35:dd:c3:f7;-49
f9:b3:b2:3d:53:a5;-42
d5:b1:89:8b:b8:c5;-43
f1:96:cd:ee:25:bd;-51
d5:b1:89:8b:b8:c5;-43
fc:02:a0:fa:33:19;-42
f7:9c:08:9a:42:ed;-64
e3:6f:28:36:5a:db;-53
f9:b3:b2:3d:53:a5;-44
f1:96:cd:ee:25:bd;-61
fc:02:a0:fa:33:19;-48
e3:6f:28:36:5a:db;-57
f7:9c:08:9a:42:ed;-61
ef:86:35:dd:c3:f7;-50
f9:b3:b2:3d:53:a5;-42
d5:b1:89:8b:b8:c5;-43
d1:0b:14:b3:18:6a;-58
f1:96:cd:ee:25:bd;-51
e3:6f:28:36:5a:db;-52
f7:9c:08:9a:42:ed;-67
fc:02:a0:fa:33:19;-49
ef:86:35:dd:c3:f7;-53
d5:b1:89:8b:b8:c5;-43
f9:b3:b2:3d:53:a5;-43
d1:0b:14:b3:18:6a;-60
f1:96:cd:ee:25:bd;-53
e3:6f:28:36:5a:db;-52
d1:0b:14:b3:18:6a;-56
fc:02:a0:fa:33:19;-47
f7:9c:08:9a:42:ed;-42
ef:86:35:dd:c3:f7;-49
d5:b1:89:8b:b8:c5;-46
f9:b3:b2:3d:53:a5;-47
e3:6f:28:36:5a:db;-53
f7:9c:08:9a:42:ed;-57
f1:96:cd:ee:25:bd;-50
fc:02:a0:fa:33:19;-47
ef:86:35:dd:c3:f7;-49
f9:b3:b2:3d:53:a5;-43
d1:0b:14:b3:18:6a;-60
d1:0b:14:b3:18:6a;-56
fc:02:a0:fa:33:19;-49
f7:9c:08:9a:42:ed;-66
f1:96:cd:ee:25:bd;-56
d5:b1:89:8b:b8:c5;-45
f9:b3:b2:3d:53:a5;-45
e3:6f:28:36:5a:db;-36
f7:9c:08:9a:42:ed;-61
f1:96:cd:ee:25:bd;-50
d1:0b:14:b3:18:6a;-60
fc:02:a0:fa:33:19;-46
e3:6f:28:36:5a:db;-58
ef:86:35:dd:c3:f7;-58
d5:b1:89:8b:b8:c5;-46
fc:02:a0:fa:33:19;-47
d1:0b:14:b3:18:6a;-58
f7:9c:08:9a:42:ed;-58
f1:96:cd:ee:25:bd;-53
ef:86:35:dd:c3:f7;-50
d5:b1:89:8b:b8:c5;-43
f9:b3:b2:3d:53:a5;-44
e3:6f:28:36:5a:db;-52
f7:9c:08:9a:42:ed;-61
f1:96:cd:ee:25:bd;-38
e3:6f:28:36:5a:db;-57
d1:0b:14:b3:18:6a;-43
fc:02:a0:fa:33:19;-57
ef:86:35:dd:c3:f7;-58
d5:b1:89:8b:b8:c5;-30
f9:b3:b2:3d:53:a5;-44
fc:02:a0:fa:33:19;-45
ef:86:35:dd:c3:f7;-58
d5:b1:89:8b:b8:c5;-41
f9:b3:b2:3d:53:a5;-84
e3:6f:28:36:5a:db;-52
f7:9c:08:9a:42:ed;-67
f1:96:cd:ee:25:bd;-36
d1:0b:14:b3:18:6a;-57
f1:96:cd:ee:25:bd;-55
e3:6f:28:36:5a:db;-56
d1:0b:14:b3:18:6a;-58
fc:02:a0:fa:33:19;-48
d5:b1:89:8b:b8:c5;-46
f9:b3:b2:3d:53:a5;-47
f7:9c:08:9a:42:ed;-68
f1:96:cd:ee:25:bd;-53
d5:b1:89:8b:b8:c5;-43
f9:b3:b2:3d:53:a5;-43
e3:6f:28:36:5a:db;-51
fc:02:a0:fa:33:19;-50
f7:9c:08:9a:42:ed;-57
d1:0b:14:b3:18:6a;-57
f1:96:cd:ee:25:bd;-49
e3:6f:28:36:5a:db;-57
fc:02:a0:fa:33:19;-46
f7:9c:08:9a:42:ed;-61
ef:86:35:dd:c3:f7;-49
d5:b1:89:8b:b8:c5;-43
f9:b3:b2:3d:53:a5;-44
d1:0b:14:b3:18:6a;-58
f9:b3:b2:3d:53:a5;-44
e3:6f:28:36:5a:db;-50
d1:0b:14:b3:18:6a;-57
fc:02:a0:fa:33:19;-47
f7:9c:08:9a:42:ed;-42
f1:96:cd:ee:25:bd;-36
ef:86:35:dd:c3:f7;-37
d5:b1:89:8b:b8:c5;-28
e3:6f:28:36:5a:db;-55
fc:02:a0:fa:33:19;-34
d1:0b:14:b3:18:6a;-57
f7:9c:08:9a:42:ed;-59
f1:96:cd:ee:25:bd;-51
f9:b3:b2:3d:53:a5;-45
d5:b1:89:8b:b8:c5;-43
f9:b3:b2:3d:53:a5;-43
d1:0b:14:b3:18:6a;-59
fc:02:a0:fa:33:19;-48
f7:9c:08:9a:42:ed;-60
f1:96:cd:ee:25:bd;-56
e3:6f:28:36:5a:db;-58
ef:86:35:dd:c3:f7;-53
ef:86:35:dd:c3:f7;-59
d5:b1:89:8b:b8:c5;-43
f1:96:cd:ee:25:bd;-51
fc:02:a0:fa:33:19;-49
f7:9c:08:9a:42:ed;-65
e3:6f:28:36:5a:db;-52
d1:0b:14:b3:18:6a;-41
f1:96:cd:ee:25:bd;-55
e3:6f:28:36:5a:db;-51
fc:02:a0:fa:33:19;-47
f7:9c:08:9a:42:ed;-64
ef:86:35:dd:c3:f7;-53
d5:b1:89:8b:b8:c5;-41
f9:b3:b2:3d:53:a5;-45
d1:0b:14:b3:18:6a;-62
e3:6f:28:36:5a:db;-52
f9:b3:b2:3d:53:a5;-44
fc:02:a0:fa:33:19;-48
f7:9c:08:9a:42:ed;-64
f1:96:cd:ee:25:bd;-52
d1:0b:14:b3:18:6a;-56
ef:86:35:dd:c3:f7;-56
d5:b1:89:8b:b8:c5;-45
f1:96:cd:ee:25:bd;-56
e3:6f:28:36:5a:db;-51
fc:02:a0:fa:33:19;-47
ef:86:35:dd:c3:f7;-49
d5:b1:89:8b:b8:c5;-45
f9:b3:b2:3d:53:a5;-47
d1:0b:14:b3:18:6a;-60
f7:9c:08:9a:42:ed;-60
e3:6f:28:36:5a:db;-52
d1:0b:14:b3:18:6a;-58
fc:02:a0:fa:33:19;-47
f7:9c:08:9a:42:ed;-65
f1:96:cd:ee:25:bd;-53
ef:86:35:dd:c3:f7;-53
d5:b1:89:8b:b8:c5;-41
d1:0b:14:b3:18:6a;-55
fc:02:a0:fa:33:19;-48
f7:9c:08:9a:42:ed;-65
f1:96:cd:ee:25:bd;-53
e3:6f:28:36:5a:db;-50
ef:86:35:dd:c3:f7;-49
d5:b1:89:8b:b8:c5;-43
f7:9c:08:9a:42:ed;-58
f1:96:cd:ee:25:bd;-52
e3:6f:28:36:5a:db;-58
fc:02:a0:fa:33:19;-49
d1:0b:14:b3:18:6a;-54
d5:b1:89:8b:b8:c5;-41
fc:02:a0:fa:33:19;-44
f7:9c:08:9a:42:ed;-58
ef:86:35:dd:c3:f7;-59
d5:b1:89:8b:b8:c5;-44
f1:96:cd:ee:25:bd;-58
e3:6f:28:36:5a:db;-57
d1:0b:14:b3:18:6a;-60
f9:b3:b2:3d:53:a5;-42
f7:9c:08:9a:42:ed;-65
e3:6f:28:36:5a:db;-51
d1:0b:14:b3:18:6a;-58
fc:02:a0:fa:33:19;-47
ef:86:35:dd:c3:f7;-49
f1:96:cd:ee:25:bd;-53
f9:b3:b2:3d:53:a5;-44
fc:02:a0:fa:33:19;-44
d5:b1:89:8b:b8:c5;-40
f1:96:cd:ee:25:bd;-52
f9:b3:b2:3d:53:a5;-42
e3:6f:28:36:5a:db;-58
f7:9c:08:9a:42:ed;-58
d1:0b:14:b3:18:6a;-57
ef:86:35:dd:c3:f7;-49
f7:9c:08:9a:42:ed;-58
d1:0b:14:b3:18:6a;-56
e3:6f:28:36:5a:db;-53
fc:02:a0:fa:33:19;-44
d5:b1:89:8b:b8:c5;-45
f1:96:cd:ee:25:bd;-52
f9:b3:b2:3d:53:a5;-44
ef:86:35:dd:c3:f7;-61
f1:96:cd:ee:25:bd;-51
f9:b3:b2:3d:53:a5;-44
d1:0b:14:b3:18:6a;-58
f7:9c:08:9a:42:ed;-42
e3:6f:28:36:5a:db;-51
fc:02:a0:fa:33:19;-48
ef:86:35:dd:c3:f7;-53
d5:b1:89:8b:b8:c5;-43
e3:6f:28:36:5a:db;-58
f7:9c:08:9a:42:ed;-65
ef:86:35:dd:c3:f7;-60
d5:b1:89:8b:b8:c5;-41
fc:02:a0:fa:33:19;-48
f9:b3:b2:3d:53:a5;-47
d1:0b:14:b3:18:6a;-59
f1:96:cd:ee:25:bd;-50
fc:02:a0:fa:33:19;-44
f1:96:cd:ee:25:bd;-55
e3:6f:28:36:5a:db;-55
d1:0b:14:b3:18:6a;-58
d5:b1:89:8b:b8:c5;-41
f9:b3:b2:3d:53:a5;-48
f7:9c:08:9a:42:ed;-58
ef:86:35:dd:c3:f7;-48
d5:b1:89:8b:b8:c5;-29
fc:02:a0:fa:33:19;-48
f1:96:cd:ee:25:bd;-57
f9:b3:b2:3d:53:a5;-45
e3:6f:28:36:5a:db;-57
d1:0b:14:b3:18:6a;-59
f7:9c:08:9a:42:ed;-58
f7:9c:08:9a:42:ed;-64
f1:96:cd:ee:25:bd;-54
d1:0b:14:b3:18:6a;-55
e3:6f:28:36:5a:db;-50
fc:02:a0:fa:33:19;-49
d5:b1:89:8b:b8:c5;-41
f9:b3:b2:3d:53:a5;-43
ef:86:35:dd:c3:f7;-36
f9:b3:b2:3d:53:a5;-44
e3:6f:28:36:5a:db;-58
fc:02:a0:fa:33:19;-47
f7:9c:08:9a:42:ed;-58
d1:0b:14:b3:18:6a;-57
ef:86:35:dd:c3:f7;-59
d5:b1:89:8b:b8:c5;-44
f1:96:cd:ee:25:bd;-53
e3:6f:28:36:5a:db;-41
ef:86:35:dd:c3:f7;-52
f7:9c:08:9a:42:ed;-65
d5:b1:89:8b:b8:c5;-43
e2:51:e0:31:ee:0e;-46
f9:b3:b2:3d:53:a5;-47
d1:0b:14:b3:18:6a;-60
fc:02:a0:fa:33:19;-48
e3:6f:28:36:5a:db;-60
d1:0b:14:b3:18:6a;-57
f1:96:cd:ee:25:bd;-54
f7:9c:08:9a:42:ed;-64
d5:b1:89:8b:b8:c5;-44
fc:02:a0:fa:33:19;-47
e2:51:e0:31:ee:0e;-40
f1:96:cd:ee:25:bd;-51
e2:51:e0:31:ee:0e;-43
d1:0b:14:b3:18:6a;-62
fc:02:a0:fa:33:19;-49
ef:86:35:dd:c3:f7;-49
d5:b1:89:8b:b8:c5;-44
f9:b3:b2:3d:53:a5;-42
f7:9c:08:9a:42:ed;-61
e3:6f:28:36:5a:db;-42
f9:b3:b2:3d:53:a5;-47
e3:6f:28:36:5a:db;-51
e2:51:e0:31:ee:0e;-45
fc:02:a0:fa:33:19;-47
f7:9c:08:9a:42:ed;-64
f1:96:cd:ee:25:bd;-42
d1:0b:14:b3:18:6a;-57
ef:86:35:dd:c3:f7;-52
d5:b1:89:8b:b8:c5;-32
e3:6f:28:36:5a:db;-51
fc:02:a0:fa:33:19;-46
ef:86:35:dd:c3:f7;-49
f7:9c:08:9a:42:ed;-63
d1:0b:14:b3:18:6a;-57
d5:b1:89:8b:b8:c5;-44
e2:51:e0:31:ee:0e;-44
f9:b3:b2:3d:53:a5;-44
f1:96:cd:ee:25:bd;-52
fc:02:a0:fa:33:19;-47
f7:9c:08:9a:42:ed;-60
f1:96:cd:ee:25:bd;-53
e3:6f:28:36:5a:db;-51
e2:51:e0:31:ee:0e;-44
ef:86:35:dd:c3:f7;-52
d1:0b:14:b3:18:6a;-60
d5:b1:89:8b:b8:c5;-43
f9:b3:b2:3d:53:a5;-47
e3:6f:28:36:5a:db;-35
ef:86:35:dd:c3:f7;-58
fc:02:a0:fa:33:19;-51
f7:9c:08:9a:42:ed;-48
d5:b1:89:8b:b8:c5;-46
e2:51:e0:31:ee:0e;-45
d1:0b:14:b3:18:6a;-57
f1:96:cd:ee:25:bd;-52
f9:b3:b2:3d:53:a5;-45
fc:02:a0:fa:33:19;-41
f7:9c:08:9a:42:ed;-65
f1:96:cd:ee:25:bd;-52
e3:6f:28:36:5a:db;-60
e2:51:e0:31:ee:0e;-46
d1:0b:14:b3:18:6a;-63
ef:86:35:dd:c3:f7;-54
d5:b1:89:8b:b8:c5;-41
fc:02:a0:fa:33:19;-45
e2:51:e0:31:ee:0e;-43
f1:96:cd:ee:25:bd;-54
f9:b3:b2:3d:53:a5;-45
e3:6f:28:36:5a:db;-50
d1:0b:14:b3:18:6a;-57
f7:9c:08:9a:42:ed;-58
ef:86:35:dd:c3:f7;-53
d5:b1:89:8b:b8:c5;-43
f1:96:cd:ee:25:bd;-52
e3:6f:28:36:5a:db;-46
e2:51:e0:31:ee:0e;-46
ef:86:35:dd:c3:f7;-53
d1:0b:14:b3:18:6a;-55
d5:b1:89:8b:b8:c5;-43
f7:9c:08:9a:42:ed;-60
fc:02:a0:fa:33:19;-51
d1:0b:14:b3:18:6a;-58
fc:02:a0:fa:33:19;-50
f7:9c:08:9a:42:ed;-56
f1:96:cd:ee:25:bd;-54
e3:6f:28:36:5a:db;-51
d5:b1:89:8b:b8:c5;-42
f9:b3:b2:3d:53:a5;-47
e3:6f:28:36:5a:db;-59
fc:02:a0:fa:33:19;-48
d1:0b:14:b3:18:6a;-58
f1:96:cd:ee:25:bd;-51
f9:b3:b2:3d:53:a5;-46
f7:9c:08:9a:42:ed;-57
d5:b1:89:8b:b8:c5;-43
f7:9c:08:9a:42:ed;-59
f1:96:cd:ee:25:bd;-52
e3:6f:28:36:5a:db;-51
d5:b1:89:8b:b8:c5;-43
fc:02:a0:fa:33:19;-47
d1:0b:14:b3:18:6a;-54
fc:02:a0:fa:33:19;-47
f1:96:cd:ee:25:bd;-53
f9:b3:b2:3d:53:a5;-45
e3:6f:28:36:5a:db;-50
ef:86:35:dd:c3:f7;-57
d5:b1:89:8b:b8:c5;-41
d1:0b:14:b3:18:6a;-59
f7:9c:08:9a:42:ed;-63
f1:96:cd:ee:25:bd;-55
e3:6f:28:36:5a:db;-51
ef:86:35:dd:c3:f7;-53
d1:0b:14:b3:18:6a;-57
d5:b1:89:8b:b8:c5;-43
fc:02:a0:fa:33:19;-51
f9:b3:b2:3d:53:a5;-44
f1:96:cd:ee:25:bd;-50
f9:b3:b2:3d:53:a5;-44
e3:6f:28:36:5a:db;-50
d1:0b:14:b3:18:6a;-56
fc:02:a0:fa:33:19;-48
f7:9c:08:9a:42:ed;-60
ef:86:35:dd:c3:f7;-58
d5:b1:89:8b:b8:c5;-43
e3:6f:28:36:5a:db;-60
ef:86:35:dd:c3:f7;-58
d1:0b:14:b3:18:6a;-56
fc:02:a0:fa:33:19;-34
f7:9c:08:9a:42:ed;-58
f9:b3:b2:3d:53:a5;-47
f1:96:cd:ee:25:bd;-56
d5:b1:89:8b:b8:c5;-41
f1:96:cd:ee:25:bd;-52
f9:b3:b2:3d:53:a5;-47
e3:6f:28:36:5a:db;-51
d1:0b:14:b3:18:6a;-60
fc:02:a0:fa:33:19;-47
f7:9c:08:9a:42:ed;-65
ef:86:35:dd:c3:f7;-49
f1:96:cd:ee:25:bd;-53
d1:0b:14:b3:18:6a;-57
e3:6f:28:36:5a:db;-58
d5:b1:89:8b:b8:c5;-41
fc:02:a0:fa:33:19;-48
f7:9c:08:9a:42:ed;-57
f9:b3:b2:3d:53:a5;-46
ef:86:35:dd:c3:f7;-49
e3:6f:28:36:5a:db;-61
d1:0b:14:b3:18:6a;-57
fc:02:a0:fa:33:19;-48
f1:96:cd:ee:25:bd;-52
ef:86:35:dd:c3:f7;-50
d5:b1:89:8b:b8:c5;-43
f7:9c:08:9a:42:ed;-64
f9:b3:b2:3d:53:a5;-45
e3:6f:28:36:5a:db;-51
d1:0b:14:b3:18:6a;-56
fc:02:a0:fa:33:19;-33
f1:96:cd:ee:25:bd;-38
f7:9c:08:9a:42:ed;-60
ef:86:35:dd:c3:f7;-54
d5:b1:89:8b:b8:c5;-41
d1:0b:14:b3:18:6a;-58
f7:9c:08:9a:42:ed;-66
fc:02:a0:fa:33:19;-37
f9:b3:b2:3d:53:a5;-61
e3:6f:28:36:5a:db;-50
e3:6f:28:36:5a:db;-59
d5:b1:89:8b:b8:c5;-41
fc:02:a0:fa:33:19;-50
f1:96:cd:ee:25:bd;-36
f9:b3:b2:3d:53:a5;-44
d1:0b:14:b3:18:6a;-40
f7:9c:08:9a:42:ed;-65
ef:86:35:dd:c3:f7;-37
f7:9c:08:9a:42:ed;-60
f1:96:cd:ee:25:bd;-54
ef:86:35:dd:c3:f7;-60
d5:b1:89:8b:b8:c5;-29
fc:02:a0:fa:33:19;-50
d1:0b:14:b3:18:6a;-56
f9:b3:b2:3d:53:a5;-48
e3:6f:28:36:5a:db;-58
fc:02:a0:fa:33:19;-50
f1:96:cd:ee:25:bd;-53
e3:6f:28:36:5a:db;-59
f7:9c:08:9a:42:ed;-56
ef:86:35:dd:c3:f7;-54
d1:0b:14:b3:18:6a;-57
f9:b3:b2:3d:53:a5;-47
f7:9c:08:9a:42:ed;-57
f1:96:cd:ee:25:bd;-56
e3:6f:28:36:5a:db;-50
d1:0b:14:b3:18:6a;-59
d5:b1:89:8b:b8:c5;-43
f9:b3:b2:3d:53:a5;-42
fc:02:a0:fa:33:19;-49
ef:86:35:dd:c3:f7;-53
f1:96:cd:ee:25:bd;-52
f9:b3:b2:3d:53:a5;-42
e3:6f:28:36:5a:db;-50
d1:0b:14:b3:18:6a;-53
fc:02:a0:fa:33:19;-47
f7:9c:08:9a:42:ed;-60
ef:86:35:dd:c3:f7;-58
d5:b1:89:8b:b8:c5;-43
f1:96:cd:ee:25:bd;-56
ef:86:35:dd:c3:f7;-54
d1:0b:14:b3:18:6a;-55
d5:b1:89:8b:b8:c5;-41
e3:6f:28:36:5a:db;-50
f7:9c:08:9a:42:ed;-58
fc:02:a0:fa:33:19;-47
f9:b3:b2:3d:53:a5;-44
f1:96:cd:ee:25:bd;-52
e3:6f:28:36:5a:db;-51
d1:0b:14:b3:18:6a;-58
fc:02:a0:fa:33:19;-48
f7:9c:08:9a:42:ed;-65
d5:b1:89:8b:b8:c5;-41
f9:b3:b2:3d:53:a5;-42
ef:86:35:dd:c3:f7;-58
e3:6f:28:36:5a:db;-50
f1:96:cd:ee:25:bd;-52
d1:0b:14:b3:18:6a;-56
fc:02:a0:fa:33:19;-50
f9:b3:b2:3d:53:a5;-42
f7:9c:08:9a:42:ed;-66
d5:b1:89:8b:b8:c5;-43
f9:b3:b2:3d:53:a5;-47
e3:6f:28:36:5a:db;-59
d1:0b:14:b3:18:6a;-58
fc:02:a0:fa:33:19;-50
f7:9c:08:9a:42:ed;-58
f1:96:cd:ee:25:bd;-53
d5:b1:89:8b:b8:c5;-40
f1:96:cd:ee:25:bd;-52
d5:b1:89:8b:b8:c5;-46
d1:0b:14:b3:18:6a;-55
e3:6f:28:36:5a:db;-57
fc:02:a0:fa:33:19;-48
f7:9c:08:9a:42:ed;-59
ef:86:35:dd:c3:f7;-48
f9:b3:b2:3d:53:a5;-48
f1:96:cd:ee:25:bd;-53
ef:86:35:dd:c3:f7;-53
e3:6f:28:36:5a:db;-58
d5:b1:89:8b:b8:c5;-40
d1:0b:14:b3:18:6a;-55
fc:02:a0:fa:33:19;-47
f7:9c:08:9a:42:ed;-59
f1:96:cd:ee:25:bd;-57
e3:6f:28:36:5a:db;-51
d1:0b:14:b3:18:6a;-53
fc:02:a0:fa:33:19;-44
f9:b3:b2:3d:53:a5;-41
f7:9c:08:9a:42:ed;-65
f1:96:cd:ee:25:bd;-55
e3:6f:28:36:5a:db;-51
d5:b1:89:8b:b8:c5;-42
f7:9c:08:9a:42:ed;-60
f9:b3:b2:3d:53:a5;-44
d1:0b:14:b3:18:6a;-63
fc:02:a0:fa:33:19;-51
d1:0b:14:b3:18:6a;-56
f7:9c:08:9a:42:ed;-64
f1:96:cd:ee:25:bd;-52
ef:86:35:dd:c3:f7;-57
d5:b1:89:8b:b8:c5;-44
e3:6f:28:36:5a:db;-57
fc:02:a0:fa:33:19;-50
f9:b3:b2:3d:53:a5;-42
f1:96:cd:ee:25:bd;-55
e3:6f:28:36:5a:db;-56
d1:0b:14:b3:18:6a;-72
fc:02:a0:fa:33:19;-48
f7:9c:08:9a:42:ed;-58
f9:b3:b2:3d:53:a5;-44
d5:b1:89:8b:b8:c5;-43
e3:6f:28:36:5a:db;-58
d1:0b:14:b3:18:6a;-55
f7:9c:08:9a:42:ed;-59
f1:96:cd:ee:25:bd;-52
fc:02:a0:fa:33:19;-50
f9:b3:b2:3d:53:a5;-49
ef:86:35:dd:c3:f7;-52
d1:0b:14:b3:18:6a;-67
fc:02:a0:fa:33:19;-49
f1:96:cd:ee:25:bd;-51
f9:b3:b2:3d:53:a5;-42
e3:6f:28:36:5a:db;-52
f7:9c:08:9a:42:ed;-58
fc:02:a0:fa:33:19;-51
f7:9c:08:9a:42:ed;-58
ef:86:35:dd:c3:f7;-52
f1:96:cd:ee:25:bd;-56
d5:b1:89:8b:b8:c5;-46
e3:6f:28:36:5a:db;-58
d1:0b:14:b3:18:6a;-56
f9:b3:b2:3d:53:a5;-47
f7:9c:08:9a:42:ed;-58
d1:0b:14:b3:18:6a;-41
fc:02:a0:fa:33:19;-34
f1:96:cd:ee:25:bd;-53
d5:b1:89:8b:b8:c5;-43
e3:6f:28:36:5a:db;-52
f9:b3:b2:3d:53:a5;-42
f7:9c:08:9a:42:ed;-60
ef:86:35:dd:c3:f7;-49
f1:96:cd:ee:25:bd;-56
d5:b1:89:8b:b8:c5;-43
e3:6f:28:36:5a:db;-50
d1:0b:14:b3:18:6a;-55
fc:02:a0:fa:33:19;-47
fc:02:a0:fa:33:19;-48
f1:96:cd:ee:25:bd;-49
f9:b3:b2:3d:53:a5;-41
e3:6f:28:36:5a:db;-51
d1:0b:14:b3:18:6a;-54
f7:9c:08:9a:42:ed;-64
ef:86:35:dd:c3:f7;-50
d5:b1:89:8b:b8:c5;-46
ef:86:35:dd:c3:f7;-57
d5:b1:89:8b:b8:c5;-44
e3:6f:28:36:5a:db;-62
d1:0b:14:b3:18:6a;-56
fc:02:a0:fa:33:19;-47
f7:9c:08:9a:42:ed;-64
f9:b3:b2:3d:53:a5;-48
f1:96:cd:ee:25:bd;-52
e3:6f:28:36:5a:db;-60
d1:0b:14:b3:18:6a;-56
fc:02:a0:fa:33:19;-47
f7:9c:08:9a:42:ed;-59
ef:86:35:dd:c3:f7;-52
f1:96:cd:ee:25:bd;-53
d5:b1:89:8b:b8:c5;-42
f9:b3:b2:3d:53:a5;-45
d5:b1:89:8b:b8:c5;-43
f1:96:cd:ee:25:bd;-53
e3:6f:28:36:5a:db;-50
d1:0b:14:b3:18:6a;-54
fc:02:a0:fa:33:19;-50
f9:b3:b2:3d:53:a5;-48
f7:9c:08:9a:42:ed;-65
e2:51:e0:31:ee:0e;-45
d1:0b:14:b3:18:6a;-56
fc:02:a0:fa:33:19;-50
f7:9c:08:9a:42:ed;-58
ef:86:35:dd:c3:f7;-51
f1:96:cd:ee:25:bd;-58
d5:b1:89:8b:b8:c5;-40
e3:6f:28:36:5a:db;-58
e2:51:e0:31:ee:0e;-47
e3:6f:28:36:5a:db;-57
d1:0b:14:b3:18:6a;-54
fc:02:a0:fa:33:19;-50
e2:51:e0:31:ee:0e;-43
f1:96:cd:ee:25:bd;-53
f7:9c:08:9a:42:ed;-65
ef:86:35:dd:c3:f7;-52
d5:b1:89:8b:b8:c5;-44
d1:0b:14:b3:18:6a;-56
fc:02:a0:fa:33:19;-50
f7:9c:08:9a:42:ed;-59
ef:86:35:dd:c3:f7;-57
e2:51:e0:31:ee:0e;-47
f1:96:cd:ee:25:bd;-58
e3:6f:28:36:5a:db;-51
f9:b3:b2:3d:53:a5;-45
d5:b1:89:8b:b8:c5;-42
e3:6f:28:36:5a:db;-63
fc:02:a0:fa:33:19;-50
f1:96:cd:ee:25:bd;-51
