address;rssi
f1:96:cd:ee:25:bd;-61
d5:b1:89:8b:b8:c5;-78
f9:b3:b2:3d:53:a5;-63
f9:b3:b2:3d:53:a5;-63
fc:02:a0:fa:33:19;-65
d1:0b:14:b3:18:6a;-66
f1:96:cd:ee:25:bd;-63
f7:9c:08:9a:42:ed;-80
e3:6f:28:36:5a:db;-62
d5:b1:89:8b:b8:c5;-70
fc:02:a0:fa:33:19;-72
f1:96:cd:ee:25:bd;-67
d1:0b:14:b3:18:6a;-65
e3:6f:28:36:5a:db;-74
f9:b3:b2:3d:53:a5;-63
f7:9c:08:9a:42:ed;-80
d5:b1:89:8b:b8:c5;-70
f1:96:cd:ee:25:bd;-67
f7:9c:08:9a:42:ed;-79
fc:02:a0:fa:33:19;-65
d1:0b:14:b3:18:6a;-65
e3:6f:28:36:5a:db;-61
d5:b1:89:8b:b8:c5;-77
f9:b3:b2:3d:53:a5;-71
ef:86:35:dd:c3:f7;-64
f1:96:cd:ee:25:bd;-62
d1:0b:14:b3:18:6a;-63
e3:6f:28:36:5a:db;-72
d5:b1:89:8b:b8:c5;-66
f7:9c:08:9a:42:ed;-82
fc:02:a0:fa:33:19;-77
ef:86:35:dd:c3:f7;-74
f9:b3:b2:3d:53:a5;-63
f7:9c:08:9a:42:ed;-83
e3:6f:28:36:5a:db;-62
f1:96:cd:ee:25:bd;-48
d1:0b:14:b3:18:6a;-80
d5:b1:89:8b:b8:c5;-68
f9:b3:b2:3d:53:a5;-63
fc:02:a0:fa:33:19;-50
ef:86:35:dd:c3:f7;-74
f1:96:cd:ee:25:bd;-62
f9:b3:b2:3d:53:a5;-63
ef:86:35:dd:c3:f7;-65
e3:6f:28:36:5a:db;-75
f7:9c:08:9a:42:ed;-68
fc:02:a0:fa:33:19;-56
d1:0b:14:b3:18:6a;-67
d5:b1:89:8b:b8:c5;-69
f7:9c:08:9a:42:ed;-84
e3:6f:28:36:5a:db;-75
d1:0b:14:b3:18:6a;-65
d5:b1:89:8b:b8:c5;-77
f1:96:cd:ee:25:bd;-68
ef:86:35:dd:c3:f7;-68
fc:02:a0:fa:33:19;-67
fc:02:a0:fa:33:19;-67
ef:86:35:dd:c3:f7;-65
f1:96:cd:ee:25:bd;-64
f7:9c:08:9a:42:ed;-81
e3:6f:28:36:5a:db;-62
f9:b3:b2:3d:53:a5;-63
d1:0b:14:b3:18:6a;-64
f7:9c:08:9a:42:ed;-83
fc:02:a0:fa:33:19;-77
e3:6f:28:36:5a:db;-73
d1:0b:14:b3:18:6a;-65
f1:96:cd:ee:25:bd;-45
f9:b3:b2:3d:53:a5;-73
fc:02:a0:fa:33:19;-66
e3:6f:28:36:5a:db;-71
d1:0b:14:b3:18:6a;-65
f1:96:cd:ee:25:bd;-68
f7:9c:08:9a:42:ed;-80
f9:b3:b2:3d:53:a5;-62
ef:86:35:dd:c3:f7;-68
e3:6f:28:36:5a:db;-61
d1:0b:14:b3:18:6a;-65
f1:96:cd:ee:25:bd;-64
d5:b1:89:8b:b8:c5;-68
f9:b3:b2:3d:53:a5;-64
fc:02:a0:fa:33:19;-70
ef:86:35:dd:c3:f7;-73
f7:9c:08:9a:42:ed;-82
e3:6f:28:36:5a:db;-71
d1:0b:14:b3:18:6a;-67
f1:96:cd:ee:25:bd;-62
f7:9c:08:9a:42:ed;-82
fc:02:a0:fa:33:19;-78
f9:b3:b2:3d:53:a5;-72
ef:86:35:dd:c3:f7;-65
e3:6f:28:36:5a:db;-72
d1:0b:14:b3:18:6a;-65
f1:96:cd:ee:25:bd;-62
f7:9c:08:9a:42:ed;-80
fc:02:a0:fa:33:19;-70
f9:b3:b2:3d:53:a5;-64
f1:96:cd:ee:25:bd;-67
f7:9c:08:9a:42:ed;-80
d1:0b:14:b3:18:6a;-65
d5:b1:89:8b:b8:c5;-69
e3:6f:28:36:5a:db;-62
f9:b3:b2:3d:53:a5;-63
ef:86:35:dd:c3:f7;-67
fc:02:a0:fa:33:19;-67
e3:6f:28:36:5a:db;-51
f9:b3:b2:3d:53:a5;-47
fc:02:a0:fa:33:19;-68
ef:86:35:dd:c3:f7;-65
d1:0b:14:b3:18:6a;-51
f1:96:cd:ee:25:bd;-63
f7:9c:08:9a:42:ed;-82
d5:b1:89:8b:b8:c5;-53
f7:9c:08:9a:42:ed;-70
fc:02:a0:fa:33:19;-78
e3:6f:28:36:5a:db;-60
d1:0b:14:b3:18:6a;-65
f1:96:cd:ee:25:bd;-67
f9:b3:b2:3d:53:a5;-73
ef:86:35:dd:c3:f7;-51
d5:b1:89:8b:b8:c5;-78
f9:b3:b2:3d:53:a5;-64
fc:02:a0:fa:33:19;-70
ef:86:35:dd:c3:f7;-73
e3:6f:28:36:5a:db;-74
d1:0b:14:b3:18:6a;-79
f7:9c:08:9a:42:ed;-83
d5:b1:89:8b:b8:c5;-69
f1:96:cd:ee:25:bd;-61
ef:86:35:dd:c3:f7;-74
e3:6f:28:36:5a:db;-70
f1:96:cd:ee:25:bd;-66
fc:02:a0:fa:33:19;-77
f7:9c:08:9a:42:ed;-82
d1:0b:14:b3:18:6a;-65
f9:b3:b2:3d:53:a5;-64
f7:9c:08:9a:42:ed;-81
e3:6f:28:36:5a:db;-73
d5:b1:89:8b:b8:c5;-68
f1:96:cd:ee:25:bd;-62
f9:b3:b2:3d:53:a5;-72
ef:86:35:dd:c3:f7;-68
fc:02:a0:fa:33:19;-67
d1:0b:14:b3:18:6a;-65
e3:6f:28:36:5a:db;-70
d1:0b:14:b3:18:6a;-64
f7:9c:08:9a:42:ed;-84
fc:02:a0:fa:33:19;-79
d5:b1:89:8b:b8:c5;-69
f1:96:cd:ee:25:bd;-63
f9:b3:b2:3d:53:a5;-64
ef:86:35:dd:c3:f7;-67
fc:02:a0:fa:33:19;-77
e3:6f:28:36:5a:db;-46
d1:0b:14:b3:18:6a;-67
f1:96:cd:ee:25:bd;-62
f7:9c:08:9a:42:ed;-66
d5:b1:89:8b:b8:c5;-69
fc:02:a0:fa:33:19;-80
d5:b1:89:8b:b8:c5;-69
d1:0b:14:b3:18:6a;-65
f1:96:cd:ee:25:bd;-60
e3:6f:28:36:5a:db;-46
f9:b3:b2:3d:53:a5;-64
f7:9c:08:9a:42:ed;-82
ef:86:35:dd:c3:f7;-74
e3:6f:28:36:5a:db;-74
d1:0b:14:b3:18:6a;-65
f1:96:cd:ee:25:bd;-68
f7:9c:08:9a:42:ed;-82
fc:02:a0:fa:33:19;-65
f9:b3:b2:3d:53:a5;-64
ef:86:35:dd:c3:f7;-73
e3:6f:28:36:5a:db;-72
d1:0b:14:b3:18:6a;-63
f1:96:cd:ee:25:bd;-62
f9:b3:b2:3d:53:a5;-63
ef:86:35:dd:c3:f7;-74
fc:02:a0:fa:33:19;-66
d5:b1:89:8b:b8:c5;-79
f7:9c:08:9a:42:ed;-84
d1:0b:14:b3:18:6a;-80
f1:96:cd:ee:25:bd;-69
f7:9c:08:9a:42:ed;-89
fc:02:a0:fa:33:19;-77
e2:51:e0:31:ee:0e;-63
e3:6f:28:36:5a:db;-70
f9:b3:b2:3d:53:a5;-64
d5:b1:89:8b:b8:c5;-69
e3:6f:28:36:5a:db;-71
f1:96:cd:ee:25:bd;-63
d1:0b:14:b3:18:6a;-81
f9:b3:b2:3d:53:a5;-64
ef:86:35:dd:c3:f7;-77
fc:02:a0:fa:33:19;-80
e2:51:e0:31:ee:0e;-61
f7:9c:08:9a:42:ed;-78
f7:9c:08:9a:42:ed;-73
d5:b1:89:8b:b8:c5;-54
fc:02:a0:fa:33:19;-50
e3:6f:28:36:5a:db;-71
e2:51:e0:31:ee:0e;-63
d1:0b:14:b3:18:6a;-65
f1:96:cd:ee:25:bd;-57
f9:b3:b2:3d:53:a5;-47
d1:0b:14:b3:18:6a;-65
f1:96:cd:ee:25:bd;-63
f9:b3:b2:3d:53:a5;-72
f7:9c:08:9a:42:ed;-83
ef:86:35:dd:c3:f7;-64
fc:02:a0:fa:33:19;-82
e2:51:e0:31:ee:0e;-78
e3:6f:28:36:5a:db;-62
d5:b1:89:8b:b8:c5;-70
f7:9c:08:9a:42:ed;-83
fc:02:a0:fa:33:19;-70
e3:6f:28:36:5a:db;-74
e2:51:e0:31:ee:0e;-71
d1:0b:14:b3:18:6a;-67
f1:96:cd:ee:25:bd;-69
f9:b3:b2:3d:53:a5;-62
d5:b1:89:8b:b8:c5;-75
f7:9c:08:9a:42:ed;-83
ef:86:35:dd:c3:f7;-65
fc:02:a0:fa:33:19;-69
e2:51:e0:31:ee:0e;-78
e3:6f:28:36:5a:db;-72
d1:0b:14:b3:18:6a;-65
f1:96:cd:ee:25:bd;-59
d5:b1:89:8b:b8:c5;-73
fc:02:a0:fa:33:19;-79
f7:9c:08:9a:42:ed;-83
d5:b1:89:8b:b8:c5;-70
e3:6f:28:36:5a:db;-61
d1:0b:14:b3:18:6a;-65
f1:96:cd:ee:25:bd;-64
f9:b3:b2:3d:53:a5;-71
ef:86:35:dd:c3:f7;-63
e2:51:e0:31:ee:0e;-63
e2:51:e0:31:ee:0e;-72
d1:0b:14:b3:18:6a;-77
f1:96:cd:ee:25:bd;-60
f7:9c:08:9a:42:ed;-83
d5:b1:89:8b:b8:c5;-67
fc:02:a0:fa:33:19;-67
e3:6f:28:36:5a:db;-73
f9:b3:b2:3d:53:a5;-64
ef:86:35:dd:c3:f7;-65
fc:02:a0:fa:33:19;-70
e3:6f:28:36:5a:db;-71
e2:51:e0:31:ee:0e;-63
d1:0b:14:b3:18:6a;-68
f1:96:cd:ee:25:bd;-68
f9:b3:b2:3d:53:a5;-70
ef:86:35:dd:c3:f7;-60
f7:9c:08:9a:42:ed;-79
e3:6f:28:36:5a:db;-58
e2:51:e0:31:ee:0e;-78
d1:0b:14:b3:18:6a;-67
f1:96:cd:ee:25:bd;-64
f7:9c:08:9a:42:ed;-79
d5:b1:89:8b:b8:c5;-67
ef:86:35:dd:c3:f7;-65
fc:02:a0:fa:33:19;-80
d1:0b:14:b3:18:6a;-79
e3:6f:28:36:5a:db;-62
f1:96:cd:ee:25:bd;-63
fc:02:a0:fa:33:19;-69
f7:9c:08:9a:42:ed;-82
d1:0b:14:b3:18:6a;-63
f1:96:cd:ee:25:bd;-69
f7:9c:08:9a:42:ed;-79
fc:02:a0:fa:33:19;-70
e3:6f:28:36:5a:db;-74
ef:86:35:dd:c3:f7;-67
d5:b1:89:8b:b8:c5;-75
f1:96:cd:ee:25:bd;-69
d1:0b:14:b3:18:6a;-79
fc:02:a0:fa:33:19;-68
e3:6f:28:36:5a:db;-71
f7:9c:08:9a:42:ed;-82
d5:b1:89:8b:b8:c5;-70
ef:86:35:dd:c3:f7;-74
f7:9c:08:9a:42:ed;-82
fc:02:a0:fa:33:19;-66
e3:6f:28:36:5a:db;-63
d1:0b:14:b3:18:6a;-65
f1:96:cd:ee:25:bd;-63
ef:86:35:dd:c3:f7;-65
f9:b3:b2:3d:53:a5;-64
ef:86:35:dd:c3:f7;-75
f1:96:cd:ee:25:bd;-62
f9:b3:b2:3d:53:a5;-64
fc:02:a0:fa:33:19;-70
d1:0b:14:b3:18:6a;-68
f7:9c:08:9a:42:ed;-83
d5:b1:89:8b:b8:c5;-70
e3:6f:28:36:5a:db;-77
f7:9c:08:9a:42:ed;-83
fc:02:a0:fa:33:19;-77
e3:6f:28:36:5a:db;-73
f1:96:cd:ee:25:bd;-62
d1:0b:14:b3:18:6a;-52
f9:b3:b2:3d:53:a5;-48
d5:b1:89:8b:b8:c5;-54
ef:86:35:dd:c3:f7;-76
e3:6f:28:36:5a:db;-73
d1:0b:14:b3:18:6a;-79
f1:96:cd:ee:25:bd;-64
f7:9c:08:9a:42:ed;-79
d5:b1:89:8b:b8:c5;-70
fc:02:a0:fa:33:19;-75
ef:86:35:dd:c3:f7;-50
f7:9c:08:9a:42:ed;-85
fc:02:a0:fa:33:19;-70
e3:6f:28:36:5a:db;-73
d1:0b:14:b3:18:6a;-66
f1:96:cd:ee:25:bd;-69
d5:b1:89:8b:b8:c5;-69
ef:86:35:dd:c3:f7;-67
f9:b3:b2:3d:53:a5;-70
d1:0b:14:b3:18:6a;-68
f1:96:cd:ee:25:bd;-69
d5:b1:89:8b:b8:c5;-78
fc:02:a0:fa:33:19;-77
e3:6f:28:36:5a:db;-63
f9:b3:b2:3d:53:a5;-71
f7:9c:08:9a:42:ed;-82
fc:02:a0:fa:33:19;-77
d1:0b:14:b3:18:6a;-65
e3:6f:28:36:5a:db;-61
ef:86:35:dd:c3:f7;-67
f1:96:cd:ee:25:bd;-63
f9:b3:b2:3d:53:a5;-64
f7:9c:08:9a:42:ed;-78
d5:b1:89:8b:b8:c5;-77
e3:6f:28:36:5a:db;-63
d1:0b:14:b3:18:6a;-67
f1:96:cd:ee:25:bd;-61
f7:9c:08:9a:42:ed;-79
d5:b1:89:8b:b8:c5;-70
fc:02:a0:fa:33:19;-70
d1:0b:14:b3:18:6a;-80
e3:6f:28:36:5a:db;-57
f9:b3:b2:3d:53:a5;-70
f1:96:cd:ee:25:bd;-55
d5:b1:89:8b:b8:c5;-69
f7:9c:08:9a:42:ed;-84
fc:02:a0:fa:33:19;-78
ef:86:35:dd:c3:f7;-49
f7:9c:08:9a:42:ed;-82
e3:6f:28:36:5a:db;-77
fc:02:a0:fa:33:19;-76
f1:96:cd:ee:25:bd;-63
d1:0b:14:b3:18:6a;-66
f1:96:cd:ee:25:bd;-61
d1:0b:14:b3:18:6a;-80
ef:86:35:dd:c3:f7;-65
f9:b3:b2:3d:53:a5;-63
fc:02:a0:fa:33:19;-78
e3:6f:28:36:5a:db;-71
f7:9c:08:9a:42:ed;-82
d5:b1:89:8b:b8:c5;-67
f7:9c:08:9a:42:ed;-83
fc:02:a0:fa:33:19;-70
e3:6f:28:36:5a:db;-75
d1:0b:14:b3:18:6a;-67
f1:96:cd:ee:25:bd;-61
f7:9c:08:9a:42:ed;-79
fc:02:a0:fa:33:19;-74
e3:6f:28:36:5a:db;-74
d1:0b:14:b3:18:6a;-63
f1:96:cd:ee:25:bd;-68
ef:86:35:dd:c3:f7;-66
f9:b3:b2:3d:53:a5;-71
f7:9c:08:9a:42:ed;-82
e3:6f:28:36:5a:db;-62
fc:02:a0:fa:33:19;-70
d1:0b:14:b3:18:6a;-80
f1:96:cd:ee:25:bd;-48
ef:86:35:dd:c3:f7;-68
f9:b3:b2:3d:53:a5;-70
d5:b1:89:8b:b8:c5;-70
fc:02:a0:fa:33:19;-78
e3:6f:28:36:5a:db;-73
f1:96:cd:ee:25:bd;-60
d5:b1:89:8b:b8:c5;-77
f7:9c:08:9a:42:ed;-78
ef:86:35:dd:c3:f7;-78
d1:0b:14:b3:18:6a;-67
f9:b3:b2:3d:53:a5;-64
f7:9c:08:9a:42:ed;-84
fc:02:a0:fa:33:19;-67
e3:6f:28:36:5a:db;-75
ef:86:35:dd:c3:f7;-68
